Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
77338 | St. Cloud, MN	2044	890.746	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2045	1697.85	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2046	2873.71	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2047	4575.84	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2048	6955.49	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2049	9292.27	0	POINT(-94.19397895 45.57184505)	Year
77338 | St. Cloud, MN	2050	12148	0	POINT(-94.19397895 45.57184505)	Year
77446 | St. George, UT	2040	268.257	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2041	683.035	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2042	1310.95	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2043	2238.66	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2044	3607.6	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2045	5566.12	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2046	7580.83	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2047	10150.4	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2048	13429.2	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2049	17555.8	0	POINT(-113.5682455 37.10534645)	Year
77446 | St. George, UT	2050	22594.1	0	POINT(-113.5682455 37.10534645)	Year
77743 | St. Joseph, MO--KS	2048	169.18	0	POINT(-94.8306913 39.75680177)	Year
77743 | St. Joseph, MO--KS	2049	418.588	0	POINT(-94.8306913 39.75680177)	Year
77743 | St. Joseph, MO--KS	2050	773.936	0	POINT(-94.8306913 39.75680177)	Year
77770 | St. Louis, MO--IL	2036	10143.9	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2037	25917.6	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2038	49975.5	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2039	85911.7	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2040	139603	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2041	217481	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2042	299753	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2043	407362	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2044	549173	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2045	735199	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2046	974493	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2047	1282450	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2048	1674750	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2049	2165020	0	POINT(-90.34245531 38.63088594)	Year
77770 | St. Louis, MO--IL	2050	2769320	0	POINT(-90.34245531 38.63088594)	Year
77932 | St. Marys--Kingsland, GA	2050	38.6253	0	POINT(-81.60737604 30.78029898)	Year
78229 | Salem, OR	2020	2667.16	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2021	6573.03	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2022	11795.9	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2023	19535.9	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2024	30837.1	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2025	47455.1	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2026	64542.1	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2027	87518.8	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2028	117640	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2029	157408	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2030	210890	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2031	281132	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2032	373697	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2033	496029	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2034	657921	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2035	867928	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2036	1142860	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2037	1494410	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2038	1938100	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2039	2487330	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2040	3151470	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2041	3932360	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2042	4824110	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2043	5809020	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2044	6860590	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2045	7945540	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2046	9028580	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2047	10076000	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2048	11061700	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2049	11962300	0	POINT(-123.0100961 44.93482872)	Year
78229 | Salem, OR	2050	12763900	0	POINT(-123.0100961 44.93482872)	Year
78283 | Salina, KS	2046	83.112	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2047	208.276	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2048	391.494	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2049	650.561	0	POINT(-97.61206099 38.81464221)	Year
78283 | Salina, KS	2050	1012.05	0	POINT(-97.61206099 38.81464221)	Year
78310 | Salinas, CA	2022	47.2345	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2023	148.214	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2024	268.682	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2025	470	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2026	984.147	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2027	10037.8	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2028	25907	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2029	46801.5	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2030	69859.6	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2031	97023.6	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2032	127050	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2033	165599	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2034	213686	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2035	272892	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2036	345467	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2037	432918	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2038	537363	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2039	661549	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2040	808424	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2041	982112	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2042	1185560	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2043	1421520	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2044	1691120	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2045	1993500	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2046	2324080	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2047	2676850	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2048	3044610	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2049	3417800	0	POINT(-121.6632649 36.70498007)	Year
78310 | Salinas, CA	2050	3787560	0	POINT(-121.6632649 36.70498007)	Year
78364 | Salisbury, MD--DE	2039	862.013	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2040	2197.56	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2041	4100.07	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2042	6812.51	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2043	10625.7	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2044	16004	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2045	21274.1	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2046	27994.3	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2047	36512.9	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2048	47498.7	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2049	61706.5	0	POINT(-75.59289594 38.44053626)	Year
78364 | Salisbury, MD--DE	2050	79911	0	POINT(-75.59289594 38.44053626)	Year
78499 | Salt Lake City--West Valley City, UT	2031	5264.24	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2032	13342.9	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2033	25486.6	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2034	43602.2	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2035	70754.8	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2036	110204	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2037	152297	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2038	208085	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2039	282819	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2040	382878	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2041	514424	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2042	688688	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2043	918683	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2044	1220250	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2045	1614360	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2046	2132410	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2047	2801590	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2048	3658070	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2049	4734670	0	POINT(-111.9269069 40.63802168)	Year
78499 | Salt Lake City--West Valley City, UT	2050	6064610	0	POINT(-111.9269069 40.63802168)	Year
78553 | San Angelo, TX	2043	359.547	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2044	911.087	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2045	1736.63	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2046	2939.33	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2047	4680.33	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2048	7114.33	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2049	9504.47	0	POINT(-100.4571056 31.43991656)	Year
78553 | San Angelo, TX	2050	12425.4	0	POINT(-100.4571056 31.43991656)	Year
78580 | San Antonio, TX	2028	12817.6	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2029	31455.6	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2030	58486.2	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2031	96926.5	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2032	153689	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2033	235257	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2034	321462	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2035	436338	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2036	589632	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2037	795682	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2038	1068790	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2039	1434240	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2040	1922100	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2041	2567610	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2042	3422520	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2043	4564360	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2044	6072330	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2045	8053130	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2046	10631800	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2047	13956100	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2048	18188900	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2049	23485500	0	POINT(-98.4761833 29.51527848)	Year
78580 | San Antonio, TX	2050	29981100	0	POINT(-98.4761833 29.51527848)	Year
78661 | San Diego, CA	2016	2275.84	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2017	62749.3	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2018	168853	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2019	296300	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2020	323041	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2021	633214	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2022	1019650	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2023	1565530	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2024	2217980	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2025	3085550	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2026	4109470	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2027	5481640	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2028	7284180	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2029	9622750	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2030	12663800	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2031	16552000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2032	21439000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2033	27470700	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2034	34759300	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2035	43379000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2036	53258700	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2037	64257200	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2038	76148700	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2039	88670800	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2040	101446000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2041	114178000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2042	126548000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2043	138273000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2044	149116000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2045	158968000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2046	167708000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2047	175304000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2048	181794000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2049	187197000	0	POINT(-117.1291121 32.92819635)	Year
78661 | San Diego, CA	2050	191552000	0	POINT(-117.1291121 32.92819635)	Year
78769 | Sandusky, OH	2048	227.232	0	POINT(-82.67951531 41.42069383)	Year
78769 | Sandusky, OH	2049	562.22	0	POINT(-82.67951531 41.42069383)	Year
78769 | Sandusky, OH	2050	1039.5	0	POINT(-82.67951531 41.42069383)	Year
78877 | Sanford, NC	2049	102.462	0	POINT(-79.17232538 35.46127672)	Year
78877 | Sanford, NC	2050	251.415	0	POINT(-79.17232538 35.46127672)	Year
78904 | San Francisco--Oakland, CA	2016	1964.31	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2017	54159.9	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2018	145740	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2019	255741	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2020	278822	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2021	546537	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2022	880075	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2023	1351240	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2024	1914370	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2025	2663190	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2026	3546950	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2027	4731290	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2028	6287090	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2029	8305540	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2030	10930400	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2031	14286300	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2032	18504400	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2033	23710400	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2034	30001300	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2035	37441100	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2036	45968400	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2037	55461400	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2038	65725200	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2039	76533200	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2040	87559400	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2041	98548700	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2042	109226000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2043	119346000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2044	128705000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2045	137208000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2046	144751000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2047	151308000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2048	156909000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2049	161573000	0	POINT(-122.2882621 37.7351723)	Year
78904 | San Francisco--Oakland, CA	2050	165331000	0	POINT(-122.2882621 37.7351723)	Year
79039 | San Jose, CA	2016	1371.36	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2017	37811.1	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2018	101747	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2019	178543	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2020	194656	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2021	381559	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2022	614414	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2023	943350	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2024	1336500	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2025	1859270	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2026	2476260	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2027	3303090	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2028	4389260	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2029	5798420	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2030	7630900	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2031	9973820	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2032	12918600	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2033	16553100	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2034	20945100	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2035	26139100	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2036	32092300	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2037	38719700	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2038	45885300	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2039	53430700	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2040	61128600	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2041	68800600	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2042	76254900	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2043	83319800	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2044	89853600	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2045	95790000	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2046	101057000	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2047	105634000	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2048	109544000	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2049	112800000	0	POINT(-121.9437677 37.32985403)	Year
79039 | San Jose, CA	2050	115424000	0	POINT(-121.9437677 37.32985403)	Year
79147 | San Luis Obispo, CA	2026	29.1957	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2027	90.7805	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2028	161.347	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2029	270.396	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2030	538.961	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2031	5170.46	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2032	13053.6	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2033	23104.8	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2034	33750	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2035	45753.5	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2036	58435.1	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2037	74120.7	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2038	93116.9	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2039	116113	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2040	144276	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2041	178807	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2042	221341	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2043	273869	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2044	338673	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2045	418363	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2046	515142	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2047	631163	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2048	768084	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2049	926073	0	POINT(-120.6656957 35.27918662)	Year
79147 | San Luis Obispo, CA	2050	1103400	0	POINT(-120.6656957 35.27918662)	Year
79201 | San Marcos, TX	2044	259.393	0	POINT(-97.92118273 29.868869)	Year
79201 | San Marcos, TX	2045	655.246	0	POINT(-97.92118273 29.868869)	Year
79201 | San Marcos, TX	2046	1244.4	0	POINT(-97.92118273 29.868869)	Year
79201 | San Marcos, TX	2047	2095.96	0	POINT(-97.92118273 29.868869)	Year
79201 | San Marcos, TX	2048	3317.59	0	POINT(-97.92118273 29.868869)	Year
79201 | San Marcos, TX	2049	5002.8	0	POINT(-97.92118273 29.868869)	Year
79201 | San Marcos, TX	2050	6619.4	0	POINT(-97.92118273 29.868869)	Year
79282 | Santa Barbara, CA	2016	127.56	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2017	3517.08	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2018	9464.17	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2019	16607.5	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2020	18106.3	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2021	35491.5	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2022	57151	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2023	87747.7	0	POINT(-119.7226257 34.42784952)	Year
79282 | Santa Barbara, CA	2024	124317	0	POINT(-119.7226257 34.42784952)	Year
